1, 000030, None, None, GVWY, 0, 10, 0.000000, PRSH, 0, 10, 0.000000, SHVR, 0, 10, 0.000000, ZIC, 0, 10, 0.000000, ZIP, 0, 10, 0.000000, N, N, 
2, 000033, 109, 112, GVWY, 126, 10, 12.600000, PRSH, 63, 10, 6.300000, SHVR, 66, 10, 6.600000, ZIC, 12, 10, 1.200000, ZIP, 89, 10, 8.900000, 109, 112, 
2, 000035, 104, 112, GVWY, 126, 10, 12.600000, PRSH, 119, 10, 11.900000, SHVR, 76, 10, 7.600000, ZIC, 12, 10, 1.200000, ZIP, 89, 10, 8.900000, 104, 112, 
2, 000037, 99, 112, GVWY, 168, 10, 16.800000, PRSH, 119, 10, 11.900000, SHVR, 76, 10, 7.600000, ZIC, 12, 10, 1.200000, ZIP, 89, 10, 8.900000, 99, 112, 
2, 000042, 99, 125, GVWY, 168, 10, 16.800000, PRSH, 132, 10, 13.200000, SHVR, 76, 10, 7.600000, ZIC, 12, 10, 1.200000, ZIP, 89, 10, 8.900000, 99, 125, 
2, 000043, 99, 121, GVWY, 168, 10, 16.800000, PRSH, 164, 10, 16.400000, SHVR, 76, 10, 7.600000, ZIC, 35, 10, 3.500000, ZIP, 89, 10, 8.900000, 99, 121, 
2, 000060, 101, 140, GVWY, 235, 10, 23.500000, PRSH, 164, 10, 16.400000, SHVR, 76, 10, 7.600000, ZIC, 35, 10, 3.500000, ZIP, 89, 10, 8.900000, 101, 140, 
2, 000060, 101, 111, GVWY, 275, 10, 27.500000, PRSH, 164, 10, 16.400000, SHVR, 107, 10, 10.700000, ZIC, 35, 10, 3.500000, ZIP, 89, 10, 8.900000, 101, 111, 
2, 000060, 108, 129, GVWY, 275, 10, 27.500000, PRSH, 164, 10, 16.400000, SHVR, 107, 10, 10.700000, ZIC, 35, 10, 3.500000, ZIP, 151, 10, 15.100000, 108, 129, 
2, 000061, 109, 111, GVWY, 275, 10, 27.500000, PRSH, 164, 10, 16.400000, SHVR, 152, 10, 15.200000, ZIC, 35, 10, 3.500000, ZIP, 151, 10, 15.100000, 109, 111, 
2, 000061, 108, 111, GVWY, 326, 10, 32.600000, PRSH, 164, 10, 16.400000, SHVR, 152, 10, 15.200000, ZIC, 35, 10, 3.500000, ZIP, 171, 10, 17.100000, 108, 111, 
2, 000062, 109, 112, GVWY, 326, 10, 32.600000, PRSH, 203, 10, 20.300000, SHVR, 152, 10, 15.200000, ZIC, 35, 10, 3.500000, ZIP, 178, 10, 17.800000, 109, 112, 
2, 000062, 108, 112, GVWY, 326, 10, 32.600000, PRSH, 258, 10, 25.800000, SHVR, 159, 10, 15.900000, ZIC, 35, 10, 3.500000, ZIP, 178, 10, 17.800000, 108, 112, 
2, 000063, 104, 112, GVWY, 326, 10, 32.600000, PRSH, 258, 10, 25.800000, SHVR, 167, 10, 16.700000, ZIC, 35, 10, 3.500000, ZIP, 178, 10, 17.800000, 104, 112, 
2, 000066, 104, 111, GVWY, 326, 10, 32.600000, PRSH, 258, 10, 25.800000, SHVR, 167, 10, 16.700000, ZIC, 47, 10, 4.700000, ZIP, 183, 10, 18.300000, 104, 111, 
2, 000067, 104, 112, GVWY, 326, 10, 32.600000, PRSH, 292, 10, 29.200000, SHVR, 167, 10, 16.700000, ZIC, 47, 10, 4.700000, ZIP, 203, 10, 20.300000, 104, 112, 
2, 000076, 104, 125, GVWY, 326, 10, 32.600000, PRSH, 305, 10, 30.500000, SHVR, 167, 10, 16.700000, ZIC, 47, 10, 4.700000, ZIP, 203, 10, 20.300000, 104, 125, 
2, 000090, 60, 112, GVWY, 362, 10, 36.200000, PRSH, 305, 10, 30.500000, SHVR, 167, 10, 16.700000, ZIC, 47, 10, 4.700000, ZIP, 204, 10, 20.400000, 60, 112, 
2, 000090, 108, 112, GVWY, 401, 10, 40.100000, PRSH, 305, 10, 30.500000, SHVR, 178, 10, 17.800000, ZIC, 47, 10, 4.700000, ZIP, 204, 10, 20.400000, 108, 112, 
2, 000091, 108, 110, GVWY, 401, 10, 40.100000, PRSH, 305, 10, 30.500000, SHVR, 211, 10, 21.100000, ZIC, 47, 10, 4.700000, ZIP, 204, 10, 20.400000, 108, 110, 
2, 000091, 108, 111, GVWY, 401, 10, 40.100000, PRSH, 320, 10, 32.000000, SHVR, 211, 10, 21.100000, ZIC, 47, 10, 4.700000, ZIP, 235, 10, 23.500000, 108, 111, 
2, 000091, 108, 111, GVWY, 401, 10, 40.100000, PRSH, 354, 10, 35.400000, SHVR, 247, 10, 24.700000, ZIC, 47, 10, 4.700000, ZIP, 235, 10, 23.500000, 108, 111, 
2, 000091, 108, 111, GVWY, 449, 10, 44.900000, PRSH, 354, 10, 35.400000, SHVR, 253, 10, 25.300000, ZIC, 47, 10, 4.700000, ZIP, 235, 10, 23.500000, 108, 111, 
2, 000091, 108, 111, GVWY, 449, 10, 44.900000, PRSH, 408, 10, 40.800000, SHVR, 253, 10, 25.300000, ZIC, 47, 10, 4.700000, ZIP, 268, 10, 26.800000, 108, 111, 
2, 000092, 108, 112, GVWY, 475, 10, 47.500000, PRSH, 408, 10, 40.800000, SHVR, 253, 10, 25.300000, ZIC, 47, 10, 4.700000, ZIP, 288, 10, 28.800000, 108, 112, 
2, 000093, 108, 112, GVWY, 475, 10, 47.500000, PRSH, 448, 10, 44.800000, SHVR, 253, 10, 25.300000, ZIC, 47, 10, 4.700000, ZIP, 294, 10, 29.400000, 108, 112, 
2, 000097, 107, 112, GVWY, 475, 10, 47.500000, PRSH, 448, 10, 44.800000, SHVR, 253, 10, 25.300000, ZIC, 60, 10, 6.000000, ZIP, 294, 10, 29.400000, 107, 112, 
2, 000103, 106, 112, GVWY, 475, 10, 47.500000, PRSH, 448, 10, 44.800000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 316, 10, 31.600000, 106, 112, 
2, 000120, None, 553, GVWY, 475, 10, 47.500000, PRSH, 448, 10, 44.800000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 337, 10, 33.700000, N, 553, 
2, 000120, 116, 235, GVWY, 476, 10, 47.600000, PRSH, 448, 10, 44.800000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 348, 10, 34.800000, 116, 235, 
2, 000120, 116, 235, GVWY, 527, 10, 52.700000, PRSH, 452, 10, 45.200000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 348, 10, 34.800000, 116, 235, 
2, 000121, 116, 205, GVWY, 539, 10, 53.900000, PRSH, 452, 10, 45.200000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 348, 10, 34.800000, 116, 205, 
2, 000121, 126, 205, GVWY, 539, 10, 53.900000, PRSH, 552, 10, 55.200000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 348, 10, 34.800000, 126, 205, 
2, 000123, 127, 135, GVWY, 609, 10, 60.900000, PRSH, 552, 10, 55.200000, SHVR, 253, 10, 25.300000, ZIC, 80, 10, 8.000000, ZIP, 349, 10, 34.900000, 127, 135, 
2, 000124, 120, 130, GVWY, 609, 10, 60.900000, PRSH, 552, 10, 55.200000, SHVR, 274, 10, 27.400000, ZIC, 80, 10, 8.000000, ZIP, 349, 10, 34.900000, 120, 130, 
2, 000126, 120, 125, GVWY, 609, 10, 60.900000, PRSH, 573, 10, 57.300000, SHVR, 298, 10, 29.800000, ZIC, 80, 10, 8.000000, ZIP, 349, 10, 34.900000, 120, 125, 
2, 000127, 116, 124, GVWY, 609, 10, 60.900000, PRSH, 573, 10, 57.300000, SHVR, 298, 10, 29.800000, ZIC, 92, 10, 9.200000, ZIP, 349, 10, 34.900000, 116, 124, 
2, 000133, 111, 117, GVWY, 609, 10, 60.900000, PRSH, 573, 10, 57.300000, SHVR, 298, 10, 29.800000, ZIC, 113, 10, 11.300000, ZIP, 349, 10, 34.900000, 111, 117, 
2, 000137, 108, 114, GVWY, 609, 10, 60.900000, PRSH, 630, 10, 63.000000, SHVR, 298, 10, 29.800000, ZIC, 113, 10, 11.300000, ZIP, 350, 10, 35.000000, 108, 114, 
2, 000139, 104, 109, GVWY, 609, 10, 60.900000, PRSH, 630, 10, 63.000000, SHVR, 331, 10, 33.100000, ZIC, 113, 10, 11.300000, ZIP, 350, 10, 35.000000, 104, 109, 
2, 000150, 108, 177, GVWY, 609, 10, 60.900000, PRSH, 630, 10, 63.000000, SHVR, 331, 10, 33.100000, ZIC, 113, 10, 11.300000, ZIP, 388, 10, 38.800000, 108, 177, 
2, 000150, 100, 177, GVWY, 647, 10, 64.700000, PRSH, 630, 10, 63.000000, SHVR, 331, 10, 33.100000, ZIC, 113, 10, 11.300000, ZIP, 388, 10, 38.800000, 100, 177, 
2, 000150, 100, 129, GVWY, 691, 10, 69.100000, PRSH, 630, 10, 63.000000, SHVR, 345, 10, 34.500000, ZIC, 113, 10, 11.300000, ZIP, 388, 10, 38.800000, 100, 129, 
2, 000150, 87, 129, GVWY, 729, 10, 72.900000, PRSH, 630, 10, 63.000000, SHVR, 345, 10, 34.500000, ZIC, 113, 10, 11.300000, ZIP, 388, 10, 38.800000, 87, 129, 
2, 000151, 109, 116, GVWY, 754, 10, 75.400000, PRSH, 630, 10, 63.000000, SHVR, 345, 10, 34.500000, ZIC, 113, 10, 11.300000, ZIP, 421, 10, 42.100000, 109, 116, 
2, 000151, 109, 116, GVWY, 754, 10, 75.400000, PRSH, 685, 10, 68.500000, SHVR, 345, 10, 34.500000, ZIC, 113, 10, 11.300000, ZIP, 453, 10, 45.300000, 109, 116, 
2, 000152, 110, 112, GVWY, 754, 10, 75.400000, PRSH, 719, 10, 71.900000, SHVR, 381, 10, 38.100000, ZIC, 113, 10, 11.300000, ZIP, 453, 10, 45.300000, 110, 112, 
2, 000152, 111, 125, GVWY, 754, 10, 75.400000, PRSH, 719, 10, 71.900000, SHVR, 389, 10, 38.900000, ZIC, 113, 10, 11.300000, ZIP, 461, 10, 46.100000, 111, 125, 
2, 000154, 109, 115, GVWY, 754, 10, 75.400000, PRSH, 719, 10, 71.900000, SHVR, 410, 10, 41.000000, ZIC, 113, 10, 11.300000, ZIP, 461, 10, 46.100000, 109, 115, 
2, 000158, 110, 125, GVWY, 754, 10, 75.400000, PRSH, 733, 10, 73.300000, SHVR, 421, 10, 42.100000, ZIC, 113, 10, 11.300000, ZIP, 461, 10, 46.100000, 110, 125, 
2, 000159, 110, 129, GVWY, 754, 10, 75.400000, PRSH, 758, 10, 75.800000, SHVR, 421, 10, 42.100000, ZIC, 113, 10, 11.300000, ZIP, 461, 10, 46.100000, 110, 129, 
2, 000175, 104, 129, GVWY, 754, 10, 75.400000, PRSH, 758, 10, 75.800000, SHVR, 421, 10, 42.100000, ZIC, 136, 10, 13.600000, ZIP, 463, 10, 46.300000, 104, 129, 
2, 000180, 70, 999, GVWY, 773, 10, 77.300000, PRSH, 760, 10, 76.000000, SHVR, 421, 10, 42.100000, ZIC, 136, 10, 13.600000, ZIP, 463, 10, 46.300000, 70, 999, 
2, 000180, 108, 998, GVWY, 848, 10, 84.800000, PRSH, 760, 10, 76.000000, SHVR, 421, 10, 42.100000, ZIC, 136, 10, 13.600000, ZIP, 463, 10, 46.300000, 108, 998, 
2, 000180, 104, 152, GVWY, 886, 10, 88.600000, PRSH, 760, 10, 76.000000, SHVR, 421, 10, 42.100000, ZIC, 136, 10, 13.600000, ZIP, 463, 10, 46.300000, 104, 152, 
2, 000180, 87, 149, GVWY, 932, 10, 93.200000, PRSH, 760, 10, 76.000000, SHVR, 421, 10, 42.100000, ZIC, 136, 10, 13.600000, ZIP, 463, 10, 46.300000, 87, 149, 
2, 000183, 112, 114, GVWY, 932, 10, 93.200000, PRSH, 760, 10, 76.000000, SHVR, 441, 10, 44.100000, ZIC, 136, 10, 13.600000, ZIP, 472, 10, 47.200000, 112, 114, 
2, 000183, 111, 113, GVWY, 932, 10, 93.200000, PRSH, 760, 10, 76.000000, SHVR, 449, 10, 44.900000, ZIC, 136, 10, 13.600000, ZIP, 472, 10, 47.200000, 111, 113, 
2, 000183, 111, 113, GVWY, 932, 10, 93.200000, PRSH, 760, 10, 76.000000, SHVR, 490, 10, 49.000000, ZIC, 136, 10, 13.600000, ZIP, 472, 10, 47.200000, 111, 113, 
2, 000184, 111, 113, GVWY, 932, 10, 93.200000, PRSH, 760, 10, 76.000000, SHVR, 490, 10, 49.000000, ZIC, 160, 10, 16.000000, ZIP, 502, 10, 50.200000, 111, 113, 
2, 000185, 110, 113, GVWY, 932, 10, 93.200000, PRSH, 772, 10, 77.200000, SHVR, 490, 10, 49.000000, ZIC, 160, 10, 16.000000, ZIP, 536, 10, 53.600000, 110, 113, 
2, 000186, 110, 114, GVWY, 932, 10, 93.200000, PRSH, 772, 10, 77.200000, SHVR, 500, 10, 50.000000, ZIC, 160, 10, 16.000000, ZIP, 555, 10, 55.500000, 110, 114, 
2, 000186, 108, 114, GVWY, 932, 10, 93.200000, PRSH, 772, 10, 77.200000, SHVR, 500, 10, 50.000000, ZIC, 174, 10, 17.400000, ZIP, 558, 10, 55.800000, 108, 114, 
2, 000187, 94, 114, GVWY, 932, 10, 93.200000, PRSH, 863, 10, 86.300000, SHVR, 500, 10, 50.000000, ZIC, 174, 10, 17.400000, ZIP, 558, 10, 55.800000, 94, 114, 
2, 000210, 94, 142, GVWY, 944, 10, 94.400000, PRSH, 863, 10, 86.300000, SHVR, 500, 10, 50.000000, ZIC, 174, 10, 17.400000, ZIP, 558, 10, 55.800000, 94, 142, 
2, 000210, 108, 122, GVWY, 995, 10, 99.500000, PRSH, 863, 10, 86.300000, SHVR, 511, 10, 51.100000, ZIC, 174, 10, 17.400000, ZIP, 558, 10, 55.800000, 108, 122, 
2, 000211, 108, 115, GVWY, 1033, 10, 103.300000, PRSH, 863, 10, 86.300000, SHVR, 511, 10, 51.100000, ZIC, 174, 10, 17.400000, ZIP, 562, 10, 56.200000, 108, 115, 
2, 000211, 109, 116, GVWY, 1033, 10, 103.300000, PRSH, 873, 10, 87.300000, SHVR, 551, 10, 55.100000, ZIC, 174, 10, 17.400000, ZIP, 562, 10, 56.200000, 109, 116, 
2, 000211, 108, 116, GVWY, 1080, 10, 108.000000, PRSH, 873, 10, 87.300000, SHVR, 551, 10, 55.100000, ZIC, 174, 10, 17.400000, ZIP, 594, 10, 59.400000, 108, 116, 
2, 000212, 109, 112, GVWY, 1080, 10, 108.000000, PRSH, 912, 10, 91.200000, SHVR, 562, 10, 56.200000, ZIC, 174, 10, 17.400000, ZIP, 594, 10, 59.400000, 109, 112, 
2, 000213, 110, 112, GVWY, 1080, 10, 108.000000, PRSH, 945, 10, 94.500000, SHVR, 562, 10, 56.200000, ZIC, 174, 10, 17.400000, ZIP, 594, 10, 59.400000, 110, 112, 
2, 000213, 111, 112, GVWY, 1080, 10, 108.000000, PRSH, 945, 10, 94.500000, SHVR, 566, 10, 56.600000, ZIC, 174, 10, 17.400000, ZIP, 627, 10, 62.700000, 111, 112, 
2, 000213, 108, 114, GVWY, 1080, 10, 108.000000, PRSH, 945, 10, 94.500000, SHVR, 587, 10, 58.700000, ZIC, 174, 10, 17.400000, ZIP, 635, 10, 63.500000, 108, 114, 
2, 000240, None, 1000, GVWY, 1081, 10, 108.100000, PRSH, 1032, 10, 103.200000, SHVR, 587, 10, 58.700000, ZIC, 174, 10, 17.400000, ZIP, 635, 10, 63.500000, N, 1000, 
2, 000240, 108, 111, GVWY, 1081, 10, 108.100000, PRSH, 1032, 10, 103.200000, SHVR, 610, 10, 61.000000, ZIC, 174, 10, 17.400000, ZIP, 654, 10, 65.400000, 108, 111, 
2, 000240, 70, 111, GVWY, 1119, 10, 111.900000, PRSH, 1032, 10, 103.200000, SHVR, 610, 10, 61.000000, ZIC, 174, 10, 17.400000, ZIP, 654, 10, 65.400000, 70, 111, 
2, 000240, 70, 111, GVWY, 1169, 10, 116.900000, PRSH, 1049, 10, 104.900000, SHVR, 610, 10, 61.000000, ZIC, 174, 10, 17.400000, ZIP, 654, 10, 65.400000, 70, 111, 
2, 000241, 108, 112, GVWY, 1196, 10, 119.600000, PRSH, 1049, 10, 104.900000, SHVR, 610, 10, 61.000000, ZIC, 174, 10, 17.400000, ZIP, 685, 10, 68.500000, 108, 112, 
2, 000242, 109, 112, GVWY, 1196, 10, 119.600000, PRSH, 1084, 10, 108.400000, SHVR, 620, 10, 62.000000, ZIC, 174, 10, 17.400000, ZIP, 685, 10, 68.500000, 109, 112, 
2, 000242, 109, 111, GVWY, 1196, 10, 119.600000, PRSH, 1084, 10, 108.400000, SHVR, 661, 10, 66.100000, ZIC, 174, 10, 17.400000, ZIP, 685, 10, 68.500000, 109, 111, 
2, 000242, 107, 112, GVWY, 1196, 10, 119.600000, PRSH, 1084, 10, 108.400000, SHVR, 672, 10, 67.200000, ZIC, 174, 10, 17.400000, ZIP, 690, 10, 69.000000, 107, 112, 
2, 000254, 107, 112, GVWY, 1196, 10, 119.600000, PRSH, 1084, 10, 108.400000, SHVR, 672, 10, 67.200000, ZIC, 195, 10, 19.500000, ZIP, 723, 10, 72.300000, 107, 112, 
2, 000259, 105, 112, GVWY, 1196, 10, 119.600000, PRSH, 1137, 10, 113.700000, SHVR, 672, 10, 67.200000, ZIC, 195, 10, 19.500000, ZIP, 745, 10, 74.500000, 105, 112, 
2, 000270, 4, 110, GVWY, 1275, 10, 127.500000, PRSH, 1137, 10, 113.700000, SHVR, 672, 10, 67.200000, ZIC, 195, 10, 19.500000, ZIP, 745, 10, 74.500000, 4, 110, 
2, 000270, 81, 109, GVWY, 1315, 10, 131.500000, PRSH, 1180, 10, 118.000000, SHVR, 672, 10, 67.200000, ZIC, 195, 10, 19.500000, ZIP, 745, 10, 74.500000, 81, 109, 
2, 000271, 102, 110, GVWY, 1315, 10, 131.500000, PRSH, 1221, 10, 122.100000, SHVR, 706, 10, 70.600000, ZIC, 195, 10, 19.500000, ZIP, 745, 10, 74.500000, 102, 110, 
2, 000272, 103, 112, GVWY, 1316, 10, 131.600000, PRSH, 1221, 10, 122.100000, SHVR, 706, 10, 70.600000, ZIC, 195, 10, 19.500000, ZIP, 748, 10, 74.800000, 103, 112, 
2, 000272, 104, 111, GVWY, 1351, 10, 135.100000, PRSH, 1221, 10, 122.100000, SHVR, 717, 10, 71.700000, ZIC, 195, 10, 19.500000, ZIP, 748, 10, 74.800000, 104, 111, 
2, 000275, 107, 112, GVWY, 1351, 10, 135.100000, PRSH, 1221, 10, 122.100000, SHVR, 750, 10, 75.000000, ZIC, 195, 10, 19.500000, ZIP, 748, 10, 74.800000, 107, 112, 
2, 000276, 108, 125, GVWY, 1351, 10, 135.100000, PRSH, 1234, 10, 123.400000, SHVR, 750, 10, 75.000000, ZIC, 195, 10, 19.500000, ZIP, 748, 10, 74.800000, 108, 125, 
2, 000284, 119, 125, GVWY, 1351, 10, 135.100000, PRSH, 1300, 10, 130.000000, SHVR, 750, 10, 75.000000, ZIC, 195, 10, 19.500000, ZIP, 748, 10, 74.800000, 119, 125, 
2, 000286, 117, 125, GVWY, 1351, 10, 135.100000, PRSH, 1300, 10, 130.000000, SHVR, 750, 10, 75.000000, ZIC, 227, 10, 22.700000, ZIP, 770, 10, 77.000000, 117, 125, 
2, 000300, 78, 398, GVWY, 1363, 10, 136.300000, PRSH, 1300, 10, 130.000000, SHVR, 750, 10, 75.000000, ZIC, 227, 10, 22.700000, ZIP, 770, 10, 77.000000, 78, 398, 
2, 000300, 66, 398, GVWY, 1389, 10, 138.900000, PRSH, 1349, 10, 134.900000, SHVR, 750, 10, 75.000000, ZIC, 227, 10, 22.700000, ZIP, 770, 10, 77.000000, 66, 398, 
2, 000300, 89, 127, GVWY, 1436, 10, 143.600000, PRSH, 1349, 10, 134.900000, SHVR, 750, 10, 75.000000, ZIC, 227, 10, 22.700000, ZIP, 773, 10, 77.300000, 89, 127, 
2, 000301, 91, 127, GVWY, 1436, 10, 143.600000, PRSH, 1349, 10, 134.900000, SHVR, 750, 10, 75.000000, ZIC, 241, 10, 24.100000, ZIP, 793, 10, 79.300000, 91, 127, 
2, 000301, 91, 110, GVWY, 1471, 10, 147.100000, PRSH, 1349, 10, 134.900000, SHVR, 750, 10, 75.000000, ZIC, 241, 10, 24.100000, ZIP, 795, 10, 79.500000, 91, 110, 
2, 000302, 106, 109, GVWY, 1471, 10, 147.100000, PRSH, 1349, 10, 134.900000, SHVR, 783, 10, 78.300000, ZIC, 241, 10, 24.100000, ZIP, 795, 10, 79.500000, 106, 109, 
2, 000303, 104, 110, GVWY, 1471, 10, 147.100000, PRSH, 1349, 10, 134.900000, SHVR, 816, 10, 81.600000, ZIC, 241, 10, 24.100000, ZIP, 795, 10, 79.500000, 104, 110, 
2, 000305, 105, 110, GVWY, 1471, 10, 147.100000, PRSH, 1392, 10, 139.200000, SHVR, 816, 10, 81.600000, ZIC, 241, 10, 24.100000, ZIP, 798, 10, 79.800000, 105, 110, 
2, 000306, 106, 108, GVWY, 1471, 10, 147.100000, PRSH, 1392, 10, 139.200000, SHVR, 825, 10, 82.500000, ZIC, 261, 10, 26.100000, ZIP, 798, 10, 79.800000, 106, 108, 
2, 000307, 104, 108, GVWY, 1471, 10, 147.100000, PRSH, 1445, 10, 144.500000, SHVR, 838, 10, 83.800000, ZIC, 261, 10, 26.100000, ZIP, 798, 10, 79.800000, 104, 108, 
2, 000308, 106, 110, GVWY, 1471, 10, 147.100000, PRSH, 1462, 10, 146.200000, SHVR, 838, 10, 83.800000, ZIC, 261, 10, 26.100000, ZIP, 815, 10, 81.500000, 106, 110, 
2, 000330, 106, 175, GVWY, 1509, 10, 150.900000, PRSH, 1462, 10, 146.200000, SHVR, 838, 10, 83.800000, ZIC, 261, 10, 26.100000, ZIP, 836, 10, 83.600000, 106, 175, 
2, 000330, 104, 174, GVWY, 1553, 10, 155.300000, PRSH, 1462, 10, 146.200000, SHVR, 838, 10, 83.800000, ZIC, 261, 10, 26.100000, ZIP, 871, 10, 87.100000, 104, 174, 
2, 000331, 106, 108, GVWY, 1583, 10, 158.300000, PRSH, 1462, 10, 146.200000, SHVR, 845, 10, 84.500000, ZIC, 261, 10, 26.100000, ZIP, 871, 10, 87.100000, 106, 108, 
2, 000331, 106, 108, GVWY, 1583, 10, 158.300000, PRSH, 1462, 10, 146.200000, SHVR, 845, 10, 84.500000, ZIC, 261, 10, 26.100000, ZIP, 888, 10, 88.800000, 106, 108, 
2, 000332, 105, 108, GVWY, 1583, 10, 158.300000, PRSH, 1462, 10, 146.200000, SHVR, 890, 10, 89.000000, ZIC, 261, 10, 26.100000, ZIP, 888, 10, 88.800000, 105, 108, 
2, 000332, 104, 108, GVWY, 1630, 10, 163.000000, PRSH, 1462, 10, 146.200000, SHVR, 890, 10, 89.000000, ZIC, 261, 10, 26.100000, ZIP, 895, 10, 89.500000, 104, 108, 
2, 000333, 105, 112, GVWY, 1630, 10, 163.000000, PRSH, 1462, 10, 146.200000, SHVR, 917, 10, 91.700000, ZIC, 261, 10, 26.100000, ZIP, 922, 10, 92.200000, 105, 112, 
2, 000333, 104, 112, GVWY, 1630, 10, 163.000000, PRSH, 1514, 10, 151.400000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 922, 10, 92.200000, 104, 112, 
2, 000333, 97, 112, GVWY, 1630, 10, 163.000000, PRSH, 1568, 10, 156.800000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 922, 10, 92.200000, 97, 112, 
2, 000334, 93, 112, GVWY, 1630, 10, 163.000000, PRSH, 1610, 10, 161.000000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 926, 10, 92.600000, 93, 112, 
2, 000338, 93, 125, GVWY, 1630, 10, 163.000000, PRSH, 1643, 10, 164.300000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 926, 10, 92.600000, 93, 125, 
2, 000360, 81, 1000, GVWY, 1630, 10, 163.000000, PRSH, 1643, 10, 164.300000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 984, 10, 98.400000, 81, 1000, 
2, 000360, 110, 142, GVWY, 1683, 10, 168.300000, PRSH, 1643, 10, 164.300000, SHVR, 927, 10, 92.700000, ZIC, 261, 10, 26.100000, ZIP, 1010, 10, 101.000000, 110, 142, 
2, 000361, 114, 124, GVWY, 1740, 10, 174.000000, PRSH, 1643, 10, 164.300000, SHVR, 928, 10, 92.800000, ZIC, 261, 10, 26.100000, ZIP, 1010, 10, 101.000000, 114, 124, 
2, 000361, 117, 122, GVWY, 1789, 10, 178.900000, PRSH, 1643, 10, 164.300000, SHVR, 928, 10, 92.800000, ZIC, 261, 10, 26.100000, ZIP, 1020, 10, 102.000000, 117, 122, 
2, 000361, 117, 124, GVWY, 1789, 10, 178.900000, PRSH, 1646, 10, 164.600000, SHVR, 928, 10, 92.800000, ZIC, 261, 10, 26.100000, ZIP, 1038, 10, 103.800000, 117, 124, 
2, 000362, 116, 123, GVWY, 1789, 10, 178.900000, PRSH, 1646, 10, 164.600000, SHVR, 943, 10, 94.300000, ZIC, 261, 10, 26.100000, ZIP, 1065, 10, 106.500000, 116, 123, 
2, 000362, 116, 124, GVWY, 1789, 10, 178.900000, PRSH, 1669, 10, 166.900000, SHVR, 953, 10, 95.300000, ZIC, 261, 10, 26.100000, ZIP, 1065, 10, 106.500000, 116, 124, 
2, 000364, 111, 121, GVWY, 1789, 10, 178.900000, PRSH, 1733, 10, 173.300000, SHVR, 955, 10, 95.500000, ZIC, 261, 10, 26.100000, ZIP, 1065, 10, 106.500000, 111, 121, 
2, 000366, 111, 119, GVWY, 1789, 10, 178.900000, PRSH, 1765, 10, 176.500000, SHVR, 973, 10, 97.300000, ZIC, 261, 10, 26.100000, ZIP, 1065, 10, 106.500000, 111, 119, 
2, 000376, 108, 125, GVWY, 1789, 10, 178.900000, PRSH, 1765, 10, 176.500000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1066, 10, 106.600000, 108, 125, 
2, 000390, 68, 279, GVWY, 1789, 10, 178.900000, PRSH, 1765, 10, 176.500000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1125, 10, 112.500000, 68, 279, 
2, 000390, 106, 142, GVWY, 1837, 10, 183.700000, PRSH, 1765, 10, 176.500000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1156, 10, 115.600000, 106, 142, 
2, 000390, 106, 142, GVWY, 1845, 10, 184.500000, PRSH, 1765, 10, 176.500000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1156, 10, 115.600000, 106, 142, 
2, 000390, 106, 141, GVWY, 1845, 10, 184.500000, PRSH, 1797, 10, 179.700000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1195, 10, 119.500000, 106, 141, 
2, 000391, 106, 138, GVWY, 1895, 10, 189.500000, PRSH, 1797, 10, 179.700000, SHVR, 1009, 10, 100.900000, ZIC, 261, 10, 26.100000, ZIP, 1195, 10, 119.500000, 106, 138, 
2, 000394, 110, 113, GVWY, 1895, 10, 189.500000, PRSH, 1797, 10, 179.700000, SHVR, 1013, 10, 101.300000, ZIC, 261, 10, 26.100000, ZIP, 1195, 10, 119.500000, 110, 113, 
2, 000395, 109, 113, GVWY, 1895, 10, 189.500000, PRSH, 1853, 10, 185.300000, SHVR, 1023, 10, 102.300000, ZIC, 261, 10, 26.100000, ZIP, 1195, 10, 119.500000, 109, 113, 
